,Branch length stretch,area,date,location,numdate
NODE_0000596,0.006813806536338427,,,,2013.5062998910182
NODE_0000597,2.0,,,,2020.075843853295
NODE_0000598,0.6526882487940662,,,,2020.0793792463255
NODE_0000608,0.006631735974616219,,,,2013.528989776763
NODE_0000611,2.0,,,,2020.0672264439
NODE_0000614,2.0,,,,2020.2102662457344
NODE_0000618,2.0,,,,2020.0465225241514
NODE_0000619,2.0,,,,2020.0151203374187
NODE_0000636,0.06146538397851158,,,,2020.0210380301592
NODE_0000638,1.122359671948073,,,,2020.036888674119
NODE_0000639,1.4769848451775422,,,,2020.0758580275797
NODE_0000640,0.5739161196348889,,,,2020.079969548399
NODE_0000641,2.0,,,,2020.147830750855
NODE_0000642,0.7972546912903405,,,,2020.0509584983251
NODE_0000644,0.17381050586068333,,,,2020.0540258785356
NODE_0000648,2.0,,,,2020.0960587906136
NODE_0000649,1.0832836663661476,,,,2020.1094979083184
NODE_0000651,2.0,,,,2020.1645535029802
NODE_0000652,1.5479970447586622,,,,2020.210806135022
NODE_0000653,1.5212131144456216,,,,2020.1834255332103
NODE_0000661,2.0,,,,2020.0662738066799
NODE_0000662,1.05638696083556,,,,2020.0793792463255
NODE_0000663,2.0,,,,2020.1566089511828
NODE_0000669,2.0,,,,2020.1697352323044
NODE_0000677,0.0968950282793596,,,,2020.1574724105076
NODE_0000678,2.0,,,,2020.1770762497144
NODE_0000688,0.1386762368223443,,,,2020.1785543438602
NODE_0000689,0.37188766679387003,,,,2020.1818683412794
NODE_0000691,0.34622633405518705,,,,2020.1861635933913
NODE_0000695,2.0,,,,2020.1760012286336
NODE_0000700,1.7019798280793605,,,,2020.1971158341162
NODE_0000704,2.0,,,,2020.1797417141904
NODE_0000706,0.6800899827147379,,,,2020.1834255332103
NODE_0000712,0.06198809745304811,,,,2020.1587829915798
NODE_0000723,0.04775149926845355,,,,2020.1597091391775
NODE_0000725,0.04723651097471367,,,,2020.1651648266682
NODE_0000728,0.04784386193628421,,,,2020.1663435599744
NODE_0000730,0.04840601173285876,,,,2020.1697352323044
NODE_0000732,1.4111155448018327,,,,2020.1698183358742
NODE_0000734,2.0,,,,2020.1833229395916
NODE_0000737,2.0,,,,2020.1861635933913
NODE_0000745,1.2411989190292385,,,,2020.2080680748409
NODE_0000750,2.0,,,,2019.9881130185863
NODE_0000751,0.9750293814657625,,,,2019.9950981048455
NODE_0000752,0.4922639109821744,,,,2019.998624671271
NODE_0000754,0.2579694869778917,,,,2020.0004727582652
NODE_0000755,0.0737668998909929,,,,2020.0020323722351
NODE_0000758,2.0,,,,2020.2217583757467
NODE_0000766,2.0,,,,2020.1861635933913
NODE_0000768,2.0,,,,2020.1889016535727
NODE_0000770,2.0,,,,2020.2190203155658
NODE_0000772,2.0,,,,2020.2135441952032
NODE_0000774,2.0,,,,2020.1990088754014
NODE_0000778,2.0,,,,2020.166997172123
NODE_0000788,2.0,,,,2020.2062198334079
NODE_0000795,2.0,,,,2020.1998538942973
NODE_0000799,0.04663122949089452,,,,2020.0022849579436
NODE_0000801,2.0,,,,2020.1400791235644
NODE_0000802,2.0,,,,2020.1708137625562
NODE_0000808,2.0,,,,2020.204198835659
NODE_0000811,2.0,,,,2020.1916397137538
NODE_0000815,2.0,,,,2020.2080680748409
NODE_0000819,2.0,,,,2020.1893269951856
NODE_0000821,2.0,,,,2020.2162822553844
NODE_0000827,2.0,,,,2020.231667062719
NODE_0000829,2.0,,,,2020.1642591119419
NODE_0000842,1.5164648083405725,,,,2020.1724732924856
NODE_0000853,2.0,,,,2020.1889016535727
NODE_0000855,1.3475287881625893,,,,2020.2056189719974
NODE_0000865,2.0,,,,2020.1862822462256
NODE_0000874,2.0,,,,2020.1582587773084
NODE_0000875,2.0,,,,2020.2037915379915
NODE_0000877,0.5374812724281549,,,,2020.2067028935246
NODE_0000880,0.28402659440712197,,,,2020.2053300146597
NODE_0000885,2.0,,,,2020.2108780530423
NODE_0000886,0.9976993596991405,,,,2020.2162822553844
NODE_0000892,0.0967780645161299,,,,2020.1587829915798
NODE_0000894,2.0,,,,2020.2053300146597
NODE_0000903,0.2671442293847533,,,,2020.0019197888323
NODE_0000905,2.0,,,,2020.1746871694506
NODE_0000906,0.09677233120675284,,,,2020.1752113526666
NODE_0000909,2.0,,,,2020.2033503188961
NODE_0000912,0.35966494598069493,,,,2020.2052985031105
NODE_0000914,2.0,,,,2020.227234496109
NODE_0000922,2.0,,,,2020.2053300146597
NODE_0000934,2.0,,,,2020.2053300146597
NODE_0000941,0.14654266906795982,,,,2020.0027135612524
NODE_0000949,2.0,,,,2020.1998538942973
NODE_0000960,2.0,,,,2020.1889016535727
NODE_0000963,2.0,,,,2020.2077426014719
NODE_0000964,2.0,,,,2020.2299725562905
NODE_0000976,2.0,,,,2020.1892481012133
NODE_0000977,0.11425691369842898,,,,2020.0025386801592
NODE_0000979,2.0,,,,2020.1864130473675
NODE_0000983,0.6420107619362146,,,,2020.194377773935
NODE_0000986,2.0,,,,2020.1824212021309
NODE_0000991,2.0,,,,2020.1752113526666
NODE_0000992,2.0,,,,2020.1952697756046
NODE_0000994,2.0,,,,2020.2135441952032
NODE_0001011,2.0,,,,2020.1670107367468
NODE_0001015,2.0,,,,2020.1747692307586
NODE_0001017,0.490337471517566,,,,2020.177425224156
NODE_0001030,0.09677334218329207,,,,2020.177949412848
NODE_0001037,2.0,,,,2020.2190203155658
NODE_0001038,0.0,,,,2020.0025386801592
NODE_0001071,2.0,,,,2020.174774563881
NODE_0001074,2.0,,,,2020.194377773935
NODE_0001081,2.0,,,,2020.1806874730291
NODE_0001101,1.07063043404044,,,,2020.210806135022
NODE_0001102,2.0,,,,2020.1421541181705
NODE_0001107,2.0,,,,2020.2025919544785
NODE_0001111,2.0,,,,2020.2053300146597
NODE_0001116,2.0,,,,2020.2007437130453
NODE_0001121,2.0,,,,2020.2091726445253
NODE_0001126,2.0,,,,2020.1889016535727
NODE_0001134,2.0,,,,2020.2190203155658
NODE_0001146,1.5611056682908422,,,,2020.161521051761
NODE_0001153,0.0370176767456574,,,,2020.1423546304925
NODE_0001176,2.0,,,,2020.178839231596
NODE_0001181,2.0,,,,2020.1836628388783
NODE_0001184,2.0,,,,2020.1746144170984
NODE_0001185,1.5997834153887276,,,,2020.1832799065528
NODE_0001199,2.0,,,,2020.1857218800715
NODE_0001201,2.0,,,,2020.210806135022
NODE_0001208,0.5167405219099458,,,,2020.1730181721423
NODE_0001210,2.0,,,,2020.2080680748409
NODE_0001213,2.0,,,,2020.2045616960036
NODE_0001214,1.3657968695723963,,,,2020.228665062301
NODE_0001215,0.21412040247779224,,,,2020.1782934747566
NODE_0001216,0.2083062341547841,,,,2020.1834255332103
NODE_0001219,2.0,,,,2020.1621113538342
NODE_0001222,1.4074859131281225,,,,2020.1697352323044
NODE_0001228,2.0,,,,2020.1649005597337
NODE_0001235,0.16137889020094456,,,,2020.1666206323168
NODE_0001239,2.0,,,,2020.208972290377
NODE_0001240,0.8440443619843783,,,,2020.2135441952032
NODE_0001249,2.0,,,,2020.224496435928
NODE_0001251,2.0,,,,2020.1736703645242
NODE_0001257,0.17961658766863212,,,,2020.174643287253
NODE_0001258,2.0,,,,2020.2080680748409
NODE_0001263,0.4136868984527131,,,,2020.0027135612524
NODE_0001267,2.0,,,,2020.1674839451575
NODE_0001269,0.22022287469312285,,,,2020.001665631613
NODE_0001270,2.0,,,,2020.1916397137538
NODE_0001271,2.0,,,,2020.210806135022
NODE_0001279,1.0109765388657321,,,,2020.1971158341162
NODE_0001284,2.0,,,,2020.2217583757467
NODE_0001293,2.0,,,,2020.1971158341162
NODE_0001304,2.0,,,,2020.1867715958558
NODE_0001305,0.4755092123233154,,,,2020.1926707194857
NODE_0001308,0.5452167942315725,,,,2020.0027135612524
NODE_0001309,2.0,,,,2020.1989020735855
NODE_0001329,0.053934115790645866,,,,2020.1998538942973
NODE_0001342,2.0,,,,2020.241384284556
NODE_0001357,2.0,,,,2020.144388828154
NODE_0001358,2.0,,,,2020.177949412848
NODE_0001371,2.0,,,,2020.2041366250633
NODE_0001375,2.0,,,,2020.1834255332103
NODE_0001381,2.0,,,,2020.2579524054504
NODE_0001383,2.0,,,,2020.2162822553844
NODE_0001385,2.0,,,,2020.1505688110362
NODE_0001389,2.0,,,,2020.210806135022
NODE_0001413,2.0,,,,2020.210806135022
NODE_0001430,2.0,,,,2020.1834255332103
NODE_0001435,2.0,,,,2020.1505688110362
NODE_0001440,2.0,,,,2020.1916397137538
NODE_0001449,2.0,,,,2020.1918402230674
NODE_0001450,2.0,,,,2020.2445526759443
NODE_0001457,0.18327161523849425,,,,2020.0014654790511
NODE_0001458,2.0,,,,2020.2025919544785
NODE_0001461,0.29487425387551247,,,,2020.0020322397852
NODE_0001463,2.0,,,,2020.1657966104224
NODE_0001474,2.0,,,,2020.1879287308436
NODE_0001487,2.0,,,,2020.208186727675
NODE_0001499,2.0,,,,2020.2248428835687
NODE_0001507,0.038606504821882645,,,,2020.0027135612524
NODE_0001517,2.0,,,,2020.1971158341162
NODE_0001530,2.0,,,,2020.1960988384901
NODE_0001532,2.0,,,,2020.194377773935
NODE_0001535,2.0,,,,2020.210806135022
NODE_0001536,2.0,,,,2020.2239573379586
NODE_0001540,2.0,,,,2020.1834255332103
NODE_0001542,2.0,,,,2020.1806874730291
NODE_0001565,2.0,,,,2020.2354486766526
NODE_0001570,0.06330047963946558,,,,2020.00203229758
NODE_0001572,0.0,,,,2020.00203229758
NODE_0001582,2.0,,,,2020.1608852216461
NODE_0001595,0.12577181364095036,,,,2020.0027135612524
NODE_0001596,2.0,,,,2020.1697352323044
NODE_0001598,2.0,,,,2020.1765274488596
NODE_0001609,2.0,,,,2020.1861635933913
NODE_0001611,2.0,,,,2020.1743786513046
NODE_0001617,2.0,,,,2020.1889016535727
NODE_0001619,2.0,,,,2020.2135441952032
NODE_0001639,2.0,,,,2020.171616527999
NODE_0001646,2.0,,,,2020.1533068712172
NODE_0001650,0.06540190028480763,,,,2020.0023865577077
NODE_0001667,2.0,,,,2020.2025919544785
NODE_0001676,2.0,,,,2020.2381867368338
NODE_0001677,0.02368017163904438,,,,2020.0026570846126
NODE_0001684,2.0,,,,2020.1998538942973
NODE_0001686,2.0,,,,2020.202654061047
NODE_0001689,2.0,,,,2020.227234496109
NODE_0001709,2.0,,,,2020.227234496109
NODE_0001711,2.0,,,,2020.2190203155658
NODE_0001714,2.0,,,,2020.2436628571961
NODE_0001718,2.0,,,,2020.1752113526666
NODE_0001723,2.0,,,,2020.224496435928
NODE_0001737,2.0,,,,2020.147830750855
NODE_0001738,2.0,,,,2020.171616527999
NODE_0001739,0.15817197904473207,,,,2020.1724732924856
NODE_0001755,2.0,,,,2020.1580439445067
NODE_0001757,2.0,,,,2020.1870534121397
NODE_0001765,2.0,,,,2020.1916397137538
NODE_0001774,2.0,,,,2020.1998538942973
NODE_0001781,2.0,,,,2020.1898950527568
NODE_0001787,2.0,,,,2020.2135441952032
NODE_0001800,2.0,,,,2020.1697352323044
NODE_0001804,2.0,,,,2020.1587829915798
NODE_0001807,2.0,,,,2020.1604335299605
NODE_0001812,2.0,,,,2020.1807164735283
NODE_0001815,2.0,,,,2020.2204062623744
NODE_0001818,2.0,,,,2020.1642591119419
NODE_0001822,2.0,,,,2020.2101703049075
NODE_0001825,2.0,,,,2020.192577522907
NODE_0001827,0.4723847773804603,,,,2020.19513627259
NODE_0001828,0.37946873286236094,,,,2020.1978547771623
NODE_0001833,1.6818096688556594,,,,2020.2042460707098
NODE_0001835,2.0,,,,2020.2196615734224
NODE_0001837,0.3871021482991272,,,,2020.2217583757467
NODE_0001848,2.0,,,,2020.1704934735092
NODE_0001849,0.870993481856316,,,,2020.1752113526666
NODE_0001853,2.0,,,,2020.1534642426432
NODE_0001854,1.469529947952868,,,,2020.1614241928116
NODE_0001856,2.0,,,,2020.2170437541913
NODE_0001858,2.0,,,,2020.1998538942973
NODE_0001860,2.0,,,,2020.244009304837
NODE_0001862,2.0,,,,2020.2357951242934
NODE_0001865,2.0,,,,2020.227234496109
NODE_0001868,2.0,,,,2020.1889016535727
NODE_0001872,2.0,,,,2020.1697352323044
NODE_0001875,2.0,,,,2020.2217583757467
NODE_0001877,2.0,,,,2020.1729600655199
NODE_0001893,2.0,,,,2020.1806874730291
NODE_0001901,2.0,,,,2020.1607397219727
NODE_0001910,0.10906372117018809,,,,2020.161521051761
NODE_0001929,2.0,,,,2020.2337063030154
NODE_0001934,2.0,,,,2020.21169595377
