,Branch length stretch,date,location,numdate
NODE_0000204,0.5889860160606188,,,2020.0319242443643
NODE_0000208,0.18279386689366278,,,2020.0541263525347
NODE_0000209,0.13766230527796508,,,2020.0625826581233
NODE_0000211,0.22492865716761984,,,2020.0898911440968
NODE_0000212,0.31564586313978055,,,2020.0819706219636
NODE_0000218,2.0,,,2020.2078860473705
NODE_0000225,0.0,,,2019.954969485387
NODE_0000227,0.0,,,2019.954969485387
NODE_0000232,0.5854111988342208,,,2019.990914917697
NODE_0000234,2.0,,,2020.1511998807155
NODE_0000238,1.3515108960840478,,,2020.2341861289112
NODE_0000240,0.13930465252875163,,,2020.007823322334
NODE_0000241,0.822560338511956,,,2020.3051304739292
NODE_0000243,0.0,,,2020.007823322334
NODE_0000255,2.0,,,2020.0925129131217
NODE_0000256,0.3573694285815264,,,2020.1147307776903
NODE_0000260,0.6035852803786319,,,2020.028237313121
NODE_0000267,2.4047734698009584e-10,,,2020.0282373131645
NODE_0000270,0.20498749105855363,,,2020.0530985363243
NODE_0000279,0.6304256497557115,,,2020.2559184260706
NODE_0000287,0.7243091518561796,,,2020.0726799621198
NODE_0000292,1.0379326189001365,,,2020.0809498064978
NODE_0000305,0.4402808718172537,,,2020.0877270591513
NODE_0000306,0.2970865589247675,,,2020.1772916805237
NODE_0000311,0.35875467202129085,,,2020.06311479624
NODE_0000313,1.3373063370911222,,,2020.0370828008022
NODE_0000321,0.4082950836372117,,,2019.9800395416419
NODE_0000322,0.39249502816365306,,,2020.051227862562
NODE_0000323,0.2846201175387249,,,2020.0687053811255
NODE_0000324,0.7855529837744318,,,2020.0032040283209
NODE_0000328,0.5836251338765371,,,2020.074043089488
NODE_0000332,0.35837977079799793,,,2020.0960504483041
NODE_0000333,0.695545464273295,,,2020.1804470722732
NODE_0000342,0.586296684304962,,,2020.1320536428263
NODE_0000344,0.558014046460688,,,2020.1663089512276
NODE_0000346,0.4201059697895402,,,2020.157844792767
NODE_0000363,1.6825966687091165,,,2020.0460558716006
NODE_0000365,2.0,,,2020.0766994763849
NODE_0000370,0.7496156397207522,,,2019.9887689483392
NODE_0000376,1.1987833127146357,,,2020.2321982709652
NODE_0000378,2.0,,,2020.1768512423857
NODE_0000383,0.770131137141787,,,2019.9900610877892
NODE_0000387,0.3816215772490697,,,2020.0135052213159
NODE_0000391,0.3695077806162369,,,2020.03620345425
NODE_0000392,0.2443945917112778,,,2020.0512172079088
NODE_0000395,0.6184560169619152,,,2020.0920874761307
NODE_0000397,0.6761466001840915,,,2020.1742156695962
NODE_0000399,0.22362672666134514,,,2019.9564730876168
NODE_0000401,0.20306856034898535,,,2019.968942866205
NODE_0000402,0.27083859938570204,,,2019.9855728881018
NODE_0000404,0.3176357623019547,,,2020.0050776521923
NODE_0000405,0.317499825406338,,,2020.0436145237165
NODE_0000407,0.6082468973246494,,,2020.1904434250732
NODE_0000408,0.3722167817802275,,,2020.2132966571087
NODE_0000411,1.6039769689189525,,,2020.1421014481566
NODE_0000415,0.7066369568123888,,,2020.1717789533898
NODE_0000421,1.0294177557041273,,,2020.2303795539578
NODE_0000422,1.1006234132444148,,,2020.2979682580021
NODE_0000427,1.6175828414725992,,,2020.3297144641767
NODE_0000434,0.26768395613951346,,,2020.0375657350849
NODE_0000435,0.9117840050136371,,,2020.0935508970158
NODE_0000442,0.4848520979400753,,,2020.0639376697345
NODE_0000445,0.8368927092599301,,,2020.0564683071655
NODE_0000446,0.8588286886041024,,,2020.2638251444391
NODE_0000450,1.3774666367382795,,,2020.172257702242
NODE_0000453,1.0365541543976384,,,2020.0687288183694
NODE_0000463,0.07097551119448166,,,2019.951362599154
NODE_0000464,0.5542085559773038,,,2020.0853182620401
NODE_0000466,0.28845682068739126,,,2020.1203518962793
NODE_0000472,1.19086650485213,,,2020.1935043350995
NODE_0000476,0.15958927451497773,,,2020.130154482266
NODE_0000479,0.13765981927398413,,,2020.1386043178372
NODE_0000484,0.3440803644454082,,,2019.9931405769037
NODE_0000485,2.0,,,2020.1232774542373
NODE_0000488,0.26598636682783433,,,2020.0094838600078
NODE_0000489,0.3145215065260407,,,2020.0288029815306
NODE_0000497,0.09902652063496795,,,2020.1790876210314
NODE_0000502,0.6959844357667587,,,2020.113271140704
NODE_0000508,1.1070732155227696,,,2020.2295626981756
NODE_0000509,2.0,,,2020.248011707702
NODE_0000511,0.36803480886295964,,,2020.0320915832858
NODE_0000514,1.2397186933780084,,,2020.1082052161005
NODE_0000517,0.8967781691648156,,,2020.1184283720029
NODE_0000518,0.2648660698887683,,,2020.1346904650181
NODE_0000521,0.4818945639407233,,,2020.20584254307
NODE_0000540,0.31600488074480637,,,2020.2137492614388
NODE_0000547,0.07718923662034578,,,2019.9700203493198
NODE_0000549,0.07013759465728935,,,2019.97432753732
NODE_0000550,2.0,,,2020.106820021494
NODE_0000567,0.45964586250796435,,,2020.0323354688257
NODE_0000570,0.16149371346049754,,,2019.9939315960312
NODE_0000573,0.15958889578899316,,,2020.0037331958445
NODE_0000574,0.18338943604904448,,,2020.0260028678947
NODE_0000575,0.14086473424510132,,,2020.0599999172387
NODE_0000578,1.47809813942291,,,2020.2387433089823
NODE_0000580,1.9100331606684913,,,2020.1768512423857
NODE_0000583,0.36186577069896647,,,2020.0821398116848
NODE_0000584,0.0,,,2020.0599999172387
NODE_0000585,0.9860165362136871,,,2020.1791885731698
NODE_0000587,0.6668360777907489,,,2020.2199734369688
NODE_0000590,0.0,,,2020.0599999172387
NODE_0000592,0.2459196836734582,,,2020.0897261981024
NODE_0000593,0.4676366309304656,,,2020.1183252111355
NODE_0000597,0.38284337460564755,,,2020.1131395535492
NODE_0000601,0.18412114638640423,,,2020.0077202558368
NODE_0000603,0.14402579717874606,,,2020.016555989642
NODE_0000610,0.9787820223431697,,,2020.31126545465
NODE_0000618,0.06025196453285285,,,2020.0238705070778
NODE_0000620,0.0,,,2020.0238705070778
NODE_0000622,0.0854686569496622,,,2020.1685853128517
NODE_0000629,0.4825035823013437,,,2020.075121167465
NODE_0000631,2.0,,,2020.1873492619477
NODE_0000647,0.07765694063247403,,,2019.9790952671126
NODE_0000652,2.0,,,2020.1768512423857
NODE_0000664,0.04704839645104042,,,2019.9819834555376
NODE_0000667,1.6287837462566606,,,2020.0819706219636
NODE_0000679,1.757704041493348,,,2020.0898773403321
NODE_0000683,1.8865127395745467,,,2020.0977840587007
NODE_0000688,0.02409608914820605,,,2019.9878024011232
NODE_0000689,0.047047938331974314,,,2019.990689398411
NODE_0000690,0.02419990345718822,,,2020.0111105529413
NODE_0000691,0.40546329587601593,,,2020.0554962411072
NODE_0000693,0.3939574217586828,,,2020.1033027319943
NODE_0000694,0.8562359056104745,,,2020.1080554483146
NODE_0000695,0.5017971732121211,,,2020.1689445240172
NODE_0000699,0.22362675656769482,,,2019.9564731654539
NODE_0000700,0.2624807258000443,,,2019.972589892735
NODE_0000701,0.7363999222113475,,,2020.017806206307
NODE_0000704,1.3157037082804954,,,2020.0985985098125
NODE_0000705,0.8006938132616785,,,2020.1957772080934
NODE_0000706,0.3771072862299554,,,2020.063575139202
NODE_0000707,0.5382631974331408,,,2020.0966213206727
NODE_0000708,0.28186678793797715,,,2019.98989703344
NODE_0000714,0.20257063738306688,,,2020.0023352880658
NODE_0000715,0.2660203033011741,,,2020.0186706422794
NODE_0000716,0.3624880640222385,,,2020.0626682669076
NODE_0000720,0.28416331895524016,,,2020.0801164975835
NODE_0000725,0.7477779105020556,,,2020.198285048212
NODE_0000726,0.9386268138746747,,,2020.2559184260706
NODE_0000730,2.0,,,2020.3244433185976
NODE_0000731,0.5300991394911443,,,2020.2944489530778
NODE_0000732,0.6168904471299713,,,2020.332339222636
NODE_0000736,0.372189583009009,,,2020.3551919676306
NODE_0000740,1.915705799528953,,,2020.1362989010995
NODE_0000744,0.4238807556411518,,,2020.3402567553346
NODE_0000746,1.1147479594886864,,,2020.2046808725706
NODE_0000747,0.537127411572314,,,2020.2376323974518
NODE_0000749,0.681045356013435,,,2020.1780760943223
NODE_0000761,1.0907207263621403,,,2020.2032069702807
NODE_0000768,0.3839306191615369,,,2020.2058559827153
NODE_0000774,0.847611409533238,,,2020.3086298818605
NODE_0000776,0.18122026698160917,,,2020.1474154938874
NODE_0000777,0.07097394501005237,,,2020.1560211398196
NODE_0000778,0.07013452506264506,,,2020.1603203519517
NODE_0000780,0.048135866905758974,,,2020.2278835858785
NODE_0000781,1.2260284144934983,,,2020.30885932627
NODE_0000785,1.1096831246138,,,2020.2240396524874
NODE_0000799,0.8402508196416447,,,2020.198962539609
NODE_0000800,0.578384549928917,,,2020.269096290018
NODE_0000822,1.8228418148639138,,,2020.2592344036889
NODE_0000826,0.3586251768802319,,,2020.0863529896162
NODE_0000827,0.1833972050438816,,,2020.1087020153643
NODE_0000829,0.6324988582089761,,,2020.057511189504
NODE_0000830,1.5367998993198153,,,2020.2441709272928
NODE_0000835,0.1393046954152264,,,2020.0744200302574
NODE_0000836,1.7109659317666144,,,2020.179486815175
NODE_0000840,0.7917218921336043,,,2020.2180112489766
NODE_0000844,0.3957770144198224,,,2020.0987239749725
NODE_0000845,0.5071412548692537,,,2020.1298768475126
NODE_0000852,0.38523276395417455,,,2020.269096290018
NODE_0000854,0.9192763144533481,,,2020.2242915525967
NODE_0000857,2.0,,,2020.226927125386
NODE_0000859,0.9953812747332574,,,2020.1186357384042
NODE_0000862,1.199932068462313,,,2020.2032069702807
NODE_0000865,0.6215208049222524,,,2020.0956900654476
NODE_0000868,0.5245627044556928,,,2020.1908270373951
NODE_0000875,0.3744347426193868,,,2020.118690910016
NODE_0000878,0.15714987242436218,,,2020.1283409173332
NODE_0000895,0.09293577966948668,,,2020.134047738644
NODE_0000897,0.04804082555551994,,,2020.1572124819138
NODE_0000898,0.06117257571655205,,,2020.168307415794
NODE_0000900,1.2551632752907342,,,2020.2453761349127
NODE_0000902,0.8069141598607261,,,2020.2949219517855
NODE_0000908,2.0,,,2020.36397691044
NODE_0000909,0.11558856277348915,,,2020.1754052017327
NODE_0000915,0.10939014063748266,,,2020.1821223879645
NODE_0000918,0.48488452686322436,,,2020.211897317
NODE_0000938,0.3049455657625444,,,2020.1374165182237
NODE_0000942,0.28505149790089274,,,2020.1361948952122
NODE_0000944,1.19913360273818,,,2020.1923204745947
NODE_0000952,0.9291029135040625,,,2020.1757437715632
NODE_0000955,0.6861030046810637,,,2020.2019741778442
NODE_0000962,0.7523527018420381,,,2020.210010011474
NODE_0000981,1.065233537584001,,,2020.248011707702
NODE_0000987,0.8220168919684724,,,2020.1691680049053
NODE_0000990,1.6838198216217029,,,2020.2220896063027
NODE_0000994,0.45739752414507556,,,2020.2016391024392
NODE_0000999,0.37886943432194925,,,2020.3613413376506
NODE_0001001,1.1492991590006791,,,2020.341129086164
NODE_0001004,0.5987094863528053,,,2020.3778942845522
NODE_0001014,0.31861178461222417,,,2020.176475357054
NODE_0001015,0.7577300540351246,,,2020.3139010274397
NODE_0001029,0.5716604309710925,,,2020.2909714507027
NODE_0001037,0.39581771041950115,,,2020.2142319527923
NODE_0001038,0.5369333193098893,,,2020.1516621945723
NODE_0001039,0.8754230354582471,,,2020.2053842265307
NODE_0001058,0.455346892922783,,,2020.0303037603123
NODE_0001059,0.9563055109372879,,,2020.089058275124
NODE_0001060,0.9901452094707046,,,2020.2092800711682
NODE_0001064,1.135411635945634,,,2020.226927125386
NODE_0001071,2.0,,,2020.353434619282
NODE_0001076,1.0204785619034156,,,2020.1517381922345
NODE_0001083,0.0,,,2020.089058275124
NODE_0001085,0.0,,,2020.089058275124
NODE_0001092,1.1289632045665579,,,2020.158402232859
NODE_0001095,0.8506038531040441,,,2020.2616663369893
NODE_0001096,2.0,,,2020.2849097267551
NODE_0001099,0.8129337206653663,,,2020.1877496245343
NODE_0001100,0.4326067113131673,,,2020.2402739628142
NODE_0001101,0.12441220601238225,,,2020.0967025002901
NODE_0001105,0.45133796688003003,,,2020.151481979055
NODE_0001116,0.4413224710212766,,,2020.2032069702807
NODE_0001118,1.0387281235398322,,,2020.1563991392777
NODE_0001120,1.3132412276069987,,,2020.1896708065005
NODE_0001125,0.75967852417726,,,2020.304960095644
NODE_0001126,0.42320277837246884,,,2020.3563149032339
NODE_0001128,0.8362508623812661,,,2020.0816452248175
NODE_0001130,0.5133192411579609,,,2020.0618330186562
NODE_0001131,0.47565765654065656,,,2020.1195825707066
NODE_0001145,0.39819685846474434,,,2020.1579407642353
NODE_0001150,0.9001768581954694,,,2020.3218077458082
NODE_0001154,1.0335955882402708,,,2020.3733725555805
NODE_0001166,1.477425239124467,,,2020.2411594002176
NODE_0001168,1.6640309510821352,,,2020.2638251444391
NODE_0001171,0.4029882351708537,,,2020.086584089404
NODE_0001172,0.38550839549794713,,,2020.249203360102
NODE_0001174,1.2948076042752839,,,2020.219054709914
NODE_0001178,0.3551110977263911,,,2020.083639424921
NODE_0001181,0.3250745991511452,,,2020.103599830984
NODE_0001183,0.8006810751498677,,,2020.15906238243
NODE_0001185,0.5401375293011499,,,2020.2246482448925
NODE_0001190,1.298856637304406,,,2020.1415914941433
NODE_0001196,0.46337948039078364,,,2020.1700209699
NODE_0001202,0.5687134657502146,,,2020.2446346246988
NODE_0001206,0.4870190838516326,,,2020.229862191677
NODE_0001211,0.8690199283717256,,,2020.1151926270811
NODE_0001212,1.0750969443126683,,,2020.1812105374236
NODE_0001215,0.9637664489634338,,,2020.1210144650636
NODE_0001217,2.0,,,2020.2611895716498
NODE_0001220,0.9512711357161662,,,2020.120243266482
NODE_0001221,0.4843904298456084,,,2020.1499881868058
NODE_0001230,0.7575744330588375,,,2020.1083531221286
NODE_0001235,0.7798276362828512,,,2020.156603862188
NODE_0001237,0.3213558982673053,,,2020.1008410925788
NODE_0001238,0.6225251874693787,,,2020.2137492614388
NODE_0001241,1.1107183191342784,,,2020.1690409903526
NODE_0001243,0.6951201879402099,,,2020.1435255368133
NODE_0001245,1.1436856003225015,,,2020.2137492614388
NODE_0001255,2.0,,,2020.2205440149216
NODE_0001267,2.0,,,2020.221354727501
NODE_0001286,0.6685225683324048,,,2020.142970984921
NODE_0001288,0.8643567440852844,,,2020.1149100710707
NODE_0001292,0.6600595304994088,,,2020.3139010274397
NODE_0001302,0.0,,,2020.0618330186562
NODE_0001304,0.0,,,2020.0618330186562
NODE_0001309,2.0,,,2020.190029106333
NODE_0001322,2.0,,,2020.2455285960584
NODE_0001331,1.1754080207744186,,,2020.2045003028525
NODE_0001338,0.44427041099218306,,,2020.0891122493965
NODE_0001342,0.9512286301237014,,,2020.2343366156153
NODE_0001353,1.2784198348959466,,,2020.2170045948803
NODE_0001364,1.6379682706641958,,,2020.1624147846346
NODE_0001393,1.1694549620934636,,,2020.2037686865863
NODE_0001443,1.0727201480707844,,,2020.1277005167271
NODE_0001455,0.925819305104258,,,2020.1742156695962
NODE_0001458,1.5555992955215618,,,2020.2506472804914
NODE_0001460,0.47138161646794724,,,2020.2321982709652
NODE_0001471,1.6942308505340897,,,2020.1658627112838
NODE_0001473,0.9601946298021341,,,2020.1783704321276
NODE_0001475,0.43509363124095674,,,2020.1146434583682
NODE_0001478,1.3669137716655337,,,2020.1985960153409
NODE_0001507,0.5459766038827139,,,2020.1481676791238
NODE_0001516,0.1904485423349303,,,2020.1263405392347
NODE_0001521,0.43083762822630867,,,2020.178647438573
NODE_0001522,0.530548552119603,,,2020.211113688649
NODE_0001526,0.0,,,2020.1263405392347
NODE_0001528,0.0,,,2020.1263405392347
NODE_0001533,0.0,,,2020.1263405392347
NODE_0001534,0.44586610188475917,,,2020.2072055859417
NODE_0001569,0.4459755313336707,,,2020.2339817526597
NODE_0001577,0.013149773674111081,,,2020.0626405104774
NODE_0001579,0.4330435762620093,,,2020.1931577158603
NODE_0001580,0.01596816945376358,,,2020.0645792372466
NODE_0001582,0.011602680420803582,,,2020.065291602108
NODE_0001583,0.6946114123290873,,,2020.1079256780629
NODE_0001584,2.0,,,2020.2550446536418
NODE_0001586,0.009523937646717504,,,2020.0664938662132
NODE_0001588,2.423866779643398e-14,,,2020.0664938662135
NODE_0001590,2.0,,,2020.2506472804914
NODE_0001596,0.5552530367626924,,,2020.2659174479702
NODE_0001597,2.0,,,2020.3771547743875
NODE_0001605,0.34385859106358424,,,2020.0863969716686
NODE_0001612,2.0,,,2020.3033587362816
NODE_0001619,2.0,,,2020.2328833324823
NODE_0001622,0.8564846651576778,,,2020.1692086158753
NODE_0001623,0.8597660345773016,,,2020.2735230131125
NODE_0001624,1.0262560395128253,,,2020.2321982709652
NODE_0001626,2.0,,,2020.1657647189909
NODE_0001645,0.6212719640394668,,,2020.390332638335
NODE_0001663,0.41319714142531544,,,2020.1642999505927
NODE_0001664,0.7801026359768211,,,2020.2121999678993
NODE_0001670,0.28721199670910297,,,2020.2163849860021
NODE_0001671,0.3433861333057081,,,2020.2374694165442
NODE_0001673,0.09970520141562958,,,2020.170422069213
NODE_0001675,0.18179146231637736,,,2020.1815844770108
NODE_0001676,1.327181847260506,,,2020.2630708598554
NODE_0001679,0.414545612924905,,,2020.2567671481443
NODE_0001680,0.40257301953556585,,,2020.3056265003602
NODE_0001695,0.5079129038630085,,,2020.1874067845386
NODE_0001708,2.0,,,2020.1892568867959
NODE_0001710,0.6526788234273099,,,2020.1046623266964
NODE_0001713,1.431224502451061,,,2020.2785728805306
NODE_0001714,0.3336358102792157,,,2020.1251482055418
NODE_0001715,0.3019029152666034,,,2020.234385027113
NODE_0001722,0.8257034618487746,,,2020.1152748520553
NODE_0001724,2.0,,,2020.2327605110193
NODE_0001731,1.6263780704739537,,,2020.1644337734135
NODE_0001734,1.0588013752928964,,,2020.1295863362368
NODE_0001736,1.6213760304189144,,,2020.358705764861
NODE_0001738,1.3798773380296108,,,2020.149305563392
NODE_0001744,2.0,,,2020.1726945979005
NODE_0001746,0.20498924826342313,,,2020.1975736743689
NODE_0001753,0.9196919728083391,,,2020.231362567078
NODE_0001754,0.9579098737230543,,,2020.290180872334
NODE_0001758,0.1668860789397026,,,2020.0848338191556
NODE_0001761,0.3049445110195915,,,2020.1035566825763
NODE_0001762,0.18833538645196887,,,2020.1416506651865
NODE_0001764,0.7027946635560475,,,2020.269096290018
NODE_0001769,0.4445598712804086,,,2020.1689445240172
NODE_0001775,0.726197630262016,,,2020.1091655046414
NODE_0001777,0.709703787077191,,,2020.1953002519122
NODE_0001779,0.9102020992762868,,,2020.219641225723
NODE_0001781,0.8673782513885229,,,2020.2664607172285
NODE_0001784,2.0,,,2020.2677244475276
NODE_0001788,1.6126795347707592,,,2020.1635927260866
NODE_0001791,1.98444306960789,,,2020.4245950845984
NODE_0001797,1.4462537971145093,,,2020.2401049893335
NODE_0001798,1.1950941475351047,,,2020.3134793967026
NODE_0001802,1.0397882731534815,,,2020.128423211785
NODE_0001804,0.35528262136622296,,,2020.1715423462142
NODE_0001819,0.11752422177316102,,,2020.0929741353523
NODE_0001820,0.13766084538507056,,,2020.101426640285
NODE_0001828,0.3534920858819552,,,2020.1074956156854
NODE_0001832,0.42302762692577656,,,2020.158835921256
NODE_0001839,1.8903617835909778,,,2020.1806415492729
NODE_0001840,1.397771761054352,,,2020.2664607172285
NODE_0001847,1.063165655749253,,,2020.129854289432
NODE_0001849,1.2773262234186316,,,2020.2849097267551
NODE_0001851,1.3518693586255295,,,2020.2288132909816
NODE_0001857,1.5131483500274225,,,2020.157481822068
NODE_0001859,0.6939835181207418,,,2020.1488588098005
NODE_0001871,0.7961235689864311,,,2020.2455282998778
NODE_0001873,1.6441514934062595,,,2020.2498597354333
NODE_0001880,0.9873778646521318,,,2020.209513852039
NODE_0001885,1.2136913995833554,,,2020.2234212974483
NODE_0001899,0.735062922515002,,,2020.2381139966362
NODE_0001900,0.6020046779174565,,,2020.2750981719118
NODE_0001909,0.38901828654884807,,,2020.2194574957455
NODE_0001912,1.1791565632863634,,,2020.2920484752713
NODE_0001916,0.2025732197508837,,,2020.1613037881539
NODE_0001918,0.04808908421556969,,,2020.183640556511
NODE_0001923,0.5246893221971012,,,2020.1810906980566
NODE_0001936,0.13387938227160684,,,2020.1893155805083
NODE_0001940,1.2506687144712083,,,2020.21635741602
NODE_0001943,1.2681483397763267,,,2020.1424452524898
NODE_0001945,2.0,,,2020.3020925798073
NODE_0001949,1.0159667651594633,,,2020.2488203094472
NODE_0001955,1.0058093600616942,,,2020.246989995171
NODE_0001972,1.5336215842887992,,,2020.1587388147366
NODE_0002004,1.1636338888219213,,,2020.3455006876466
NODE_0002009,1.0001665600039906,,,2020.1259860404127
NODE_0002016,0.30924316180331235,,,2020.1449724441443
NODE_0002022,0.4530707124494585,,,2020.1999784950265
NODE_0002044,1.0938437457133598,,,2020.2671333185197
NODE_0002049,0.4189693282843641,,,2020.115454152142
NODE_0002052,0.9307716463651134,,,2020.172599085766
NODE_0002053,0.6430901488138862,,,2020.2506472804914
NODE_0002056,0.4636223336938092,,,2020.199521268581
NODE_0002061,1.126445897172492,,,2020.252173854964
NODE_0002065,0.5384233142793595,,,2020.1807941347597
NODE_0002067,1.4876635890843743,,,2020.3613413376506
NODE_0002072,1.891270047461284,,,2020.231578350126
NODE_0002087,0.914101624573665,,,2020.1715800968066
NODE_0002104,0.35256575561876985,,,2020.158251132578
NODE_0002114,0.23388041364980497,,,2020.129817979916
NODE_0002117,0.451030927671948,,,2020.184549562086
